Gene_id,SM1,SM2,SM3,R1,R2,R3,mean_sm,mean_r,log2fc,log10intensity,pass_1,pass_2,desc,FDR
Tb927.1.2710,6356.1560241808265,6830.128742633959,8034.002268549441,8533.304589253954,8441.000119996006,9010.809471711611,7073.429011788075,8661.704726987191,0.29224122741187386,4.196870438495841,False,False,"hypothetical protein, conserved",0.12461916095259698
Tb927.2.4530,699925.4716023882,732004.2319327468,734567.0508797516,901296.6030092828,900289.6142229127,850867.4115797427,722165.584804962,884151.2096039794,0.29196345428626225,6.2058312000310725,False,False,"hypothetical protein, conserved",0.0356716912972711
Tb927.8.6930,393483.0263452134,423088.50191071874,415827.30335380917,580467.3587994176,419188.02186310536,509031.54496852844,410799.61053658044,502895.64187701716,0.2918242370987524,5.960801368311207,False,False,"serine/threonine-protein kinase NRKB, putative",0.24408890001514602
Tb927.9.11000,3997410.082094604,4056040.626670125,3902513.3007649616,5433555.704515227,4545716.171070636,4655665.735893124,3985321.336509897,4878312.537159663,0.29168613631344875,6.947611808538579,False,False,"ras-related protein RAB7, putative",0.0898818942276464
Tb927.8.8110,60667.65751728346,66379.23185495449,68436.09751786622,81469.0396543719,77643.1588508609,80089.64025147003,65160.99563003472,79733.94625223428,0.29118542606669134,5.161053225009054,False,False,"hypothetical protein, conserved",0.0532928401027764
Tb927.6.5050,159843.4256595366,164746.1528503629,161687.72560703382,222887.33585593657,193595.72550556745,178320.2646758666,162092.43470564444,198267.7753457902,0.2906334560638043,5.556736831393882,False,False,"V-type ATPase, C subunit, putative",0.11813792821987
Tb927.9.7760,487145.8104642013,494423.3703644769,503053.4531542096,618120.6615687311,618775.3832231923,578436.3100383974,494874.2113276292,605110.7849434403,0.2901374351240849,6.0413867614481145,False,False,"DENN (AEX-3) domain containing protein, putative",0.0356716912972711
Tb927.10.5140,1671278.4899358072,1641605.9877463363,1736000.7932682224,2103964.032018786,2027170.1307791166,2040597.1036646978,1682961.7569834553,2057243.7554875335,0.28971035003111273,6.572895465965182,False,False,Mitogen-activated protein kinase 6,0.0339922489081174
Tb927.5.1280,211513.1648085178,214528.52216587446,198960.65627115165,279722.2827972814,272866.5091478365,211388.2293156583,208334.1144151813,254659.0070869254,0.2896676471308152,5.665574538931843,False,False,"alanine racemase, putative",0.227838748059669
Tb927.11.7380,20510618.337607443,20155387.65931359,21357951.174016874,28488472.028147295,26445557.015618276,20867825.89991958,20674652.390312638,25267284.981228385,0.2894075791335248,7.662209305443873,False,False,"glycerol-3-phosphate dehydrogenase (FAD-dependent), mitochondrial",0.19002239486602301
Tb11.v5.0760,28292.534674351635,30403.61127242839,31094.801930670976,37881.94219169033,37953.20402280377,33857.75754525102,29930.31595915033,36564.30125324838,0.28882828355492124,4.822786490271979,False,False,"RNA polymerase III transcription factor (TF)IIIC subunit, putative",0.0690546121447397
Tb927.11.4510,39555.24647923851,45223.26582764031,42977.1874650008,50478.7709992702,55875.60756083315,49705.28434918692,42585.23325729321,52019.887636430096,0.28871003099134307,4.975914645024355,False,False,"Sister chromatid cohesion C-terminus, putative",0.0805407166756432
Tb927.3.3330,1368478.2563456544,1168334.4742577649,1186271.891262263,1687840.2832930386,1315071.4159043438,1544472.1877520063,1241028.2072885607,1515794.6289831297,0.28853839299480843,6.440408857617631,False,False,"heat shock protein 20, putative",0.20409361052101702
Tb927.3.2820,25931.71929381824,24414.523094355085,25583.46532367767,33449.94749372351,31073.117697072812,28203.72609121521,25309.902570616996,30908.930427337178,0.28832177817240473,4.749881826191215,False,False,"TFIIF-stimulated CTD phosphatase, putative",0.0809874314798738
Tb927.11.14520,50472.77595113715,50083.36465619345,51346.739760106866,63871.0243236451,60430.07440282533,61195.76938361965,50634.29345581249,61832.28937003003,0.28824560255314363,5.0510234997786645,False,False,Polypeptide deformylase 1,0.0336221048130518
Tb927.6.4220,93149.56338408934,94195.10502780025,97499.61837792234,116038.11695236071,106490.51766177027,124953.88424155989,94948.09559660398,115827.50628523028,0.28676693066861236,5.32382033812814,False,False,mitogen-activated protein kinase 5,0.0730634338513227
Tb927.11.12640,709891.8871639668,710523.6429441511,699082.8462851931,900225.6078202548,798596.5232075447,886708.6143254862,706499.4587977704,861843.5817844286,0.28673759921969033,6.195441061114752,False,False,"PH domain containing protein, putative",0.0542159774031026
Tb927.4.4810,21042.05013084112,22490.412947265668,23488.501858963307,32842.24797635364,23893.449578615873,25004.484869368014,22340.32164569003,27246.727474779178,0.286433005156445,4.695368264596248,False,False,"hypothetical protein, conserved",0.290093705157481
Tb927.5.4320,445103.0989714625,453876.31883985375,457604.8268946709,594197.7577958339,575763.2619170365,483998.5895938902,452194.74823532905,551319.8697689202,0.28594536081404826,6.001523703153691,False,False,Pre-mRNA polyadenylation factor FIP1,0.11808977344332303
Tb927.11.14460,491392.29815779754,488834.92444874474,528339.1096348925,716616.1179978879,463054.62044748303,659113.2862689607,502855.4440804783,612928.0082381106,0.2855739035074174,6.04757991629642,False,False,"ADP-ribosylation factor GTPase activating protein 1, putative",0.475361757623239
Tb927.5.1640,47206.37430612145,62861.79824917009,70485.17219859712,68541.28536703615,55715.00701215531,95819.06718169237,60184.44825129622,73358.45318696128,0.28557247839304456,5.125620807758899,False,False,"hypothetical protein, conserved",0.720008390494763
Tb927.8.1920,102346.14784332005,104844.9981911083,108484.8313600857,136533.836120368,118432.60974294326,129793.87013749879,105225.32579817135,128253.4386669367,0.28551553061580875,5.368247386422405,False,False,histone-lysine n-methyltransferase,0.0667602171885499
Tb927.8.6210,60044.342656995366,64388.347997474884,66212.83275915727,82450.98580521114,69831.3834446591,79997.9019567104,63548.50780454251,77426.75706886021,0.28497396837535716,5.149142919241587,False,False,"phosphatidylinositol 3-kinase, putative",0.0983721759363734
Tb927.3.920,47554.03996524629,48951.29344311681,47195.20956829695,54851.800793571434,61269.1093205974,58888.60399357295,47900.18099222003,58336.50470258059,0.2843678408897012,5.026274513389608,False,False,"hypothetical protein, conserved",0.0494453826209345
Tb927.5.2530,1184463.7896231532,1231718.1347358306,1243398.744792695,1776889.3214818914,1488025.8529420218,1191437.9224011688,1219860.2230505596,1485451.0322750274,0.2841852007631156,6.432217239384847,False,False,RNA cytidine acetyltransferase,0.36357662640146204
Tb927.6.3640,1728477.768615631,1793747.318650737,1806613.3302550183,2280257.0603250954,2145046.815545867,2063268.0615650653,1776279.4725071287,2162857.312478676,0.2840799040453021,6.595401061777185,False,False,"zinc finger of C3HC4-type, RING/B-box zinc finger, putative",0.0462660987703014
Tb927.10.13330,58902.84040953549,62906.99891466498,61567.76401307627,79103.22331546264,69883.8874701884,74297.47412371568,61125.867779092245,74428.1949697889,0.2840662066164527,5.132112538537522,False,False,"paraflagellar rod component, putative",0.0590660241265641
Tb927.10.5510,32878.41027328397,33983.70943719434,30066.5185671232,42451.12054308322,35685.23601807756,39807.038683570696,32309.546092533838,39314.46508157716,0.2830997422586845,4.855058639239439,False,False,"endonuclease/exonuclease/phosphatase, putative",0.111453688635342
Tb927.6.4550,1136204.485035111,1164430.7804195695,1142349.7694495213,1412510.2841361535,1280583.4775664737,1495966.8824768018,1147661.6783014007,1396353.5480598097,0.2829668597786099,6.4055197063100495,False,False,"hypothetical protein, conserved",0.0712565278650779
Tb927.6.4250,125987.41266380873,129499.90664286805,132787.15675540877,153007.90818530577,163050.73653587754,156197.62761774063,129424.82535402854,157418.757446308,0.2824930859531274,5.45764513838936,False,False,"hypothetical protein, conserved",0.037952261731528
Tb927.6.3500,7902026.544218033,8033288.275079834,7947375.482458212,9480112.470970027,9914201.306906225,9652133.964502469,7960896.767252027,9682149.247459574,0.28239637859944083,7.246573566803742,False,False,"endosomal trafficking protein RME-8, putative",0.0312826642744447
Tb927.8.820,1683777.8981567237,1888668.716190012,1745459.5018035888,2238620.6181449024,2019757.797763216,2209100.316338126,1772635.3720501082,2155826.2440820816,0.28234509707218164,6.594222514135254,False,False,"VID27 cytoplasmic protein, putative",0.0716846749731592
Tb927.11.8720,62386.11920381478,72900.45514044493,68885.62029974503,83601.40310938064,87555.09527823448,77140.30679810594,68057.39821466825,82765.60172857369,0.28227929359917514,5.178467574867787,False,False,"Leishmanolysin-like peptidase, putative",0.0975372321752425
Tb927.4.3670,104639.08564278622,98700.78954735935,101255.00661820154,104476.18237238102,87655.98536650647,178035.5596231643,101531.62726944905,123389.24245401727,0.2812874209938533,5.352029754169448,False,False,"CBF/Mak21 family, putative",0.9441675301894671
Tb927.10.11430,84540.69944385537,81152.65845681935,103895.95296173953,119805.85396005392,98989.64844595763,108788.96402701885,89863.10362080474,109194.82214434347,0.2811036529370809,5.298979474296613,False,False,"hypothetical protein, conserved",0.22568747088775
Tb927.1.4470,26366.301367724285,26303.705454471175,23109.217011753062,30276.672984209934,28972.95667590101,32761.115860768135,25259.74127798284,30670.24850695969,0.2799999937010443,4.747644740008679,False,False,"hypothetical protein, conserved",0.0925451630471381
Tb927.9.5650,166026.9077396854,182990.78510466512,176559.4376408577,191912.71095078698,228639.5888196303,217535.74952771142,175192.37682840275,212696.01643270956,0.279853013323584,5.588706784451648,False,False,"E2-like ubiquitin-conjugation enzyme, putative",0.105530439551739
Tb927.10.5200,111799.34267000006,142505.37085117132,138481.11199254033,129060.93710478996,205156.9060289789,142605.59750910176,130928.60850457055,158941.14688095686,0.2797122924721381,5.4622029040255855,False,False,"hypothetical protein, conserved",0.596276120054905
Tb927.1.4720,287138.7234219578,296208.1792908502,266801.13610302843,325028.9893893125,355009.571833767,351811.08808737586,283382.6796052788,343949.8831034851,0.27944678211964874,5.797497830878158,False,False,"SET domain containing protein, putative",0.0623302298753816
Tb927.5.4500,7201397.463543606,6879027.644396615,7152656.664328302,10243888.478246579,8980041.448763434,6533348.281622624,7077693.924089507,8585759.402877547,0.2786663714263842,7.194887517332873,False,False,"ras-like small GTPase, putative",0.48545485903675295
Tb927.10.1770,260062.1907791642,232136.23595183954,261275.75190910144,318422.5134480044,273710.69151909184,321811.61123781995,251158.05954670173,304648.2720683054,0.27854898639649833,5.744923489850128,False,False,hypothetical protein,0.12404419081430001
Tb927.4.5335,56344.186713452495,54902.37197066032,48457.61938073994,52874.671472702714,71806.97609153592,68973.4896381829,53234.72602161759,64551.712400807184,0.27808771710012375,5.071095289964189,False,False,hypothetical protein,0.31274133819440103
Tb927.11.13000,318900.4647091479,346791.83313104394,345804.76501822897,419493.1717923523,392452.14847103093,414425.11041871615,337165.6876194736,408790.1435606998,0.2779026866885106,5.872713113206432,False,False,"phospholipid-transporting ATPase, putative",0.0516463194374241
Tb927.5.2390,209882.44731214657,220640.88488620656,223525.20328923737,300155.42696548026,273690.10170515877,218959.27479122288,218016.17849586348,264268.2678206206,0.27756800469380044,5.683303256141569,False,False,"hypothetical protein, conserved",0.263480159143356
Tb927.9.10920,1013528.1738867768,1039101.6624564575,1050197.5991643656,1286277.25567655,1291804.9261599896,1182369.539241022,1034275.8118358668,1253483.9070258539,0.2773225115655332,6.3594104089967285,False,False,kinetoplastid kinetochore protein 3,0.0468115871870578
Tb11.v5.0517,90194.40528152825,82044.34431249133,83332.15870237522,117322.10781381349,98236.06125600776,94166.72341286094,85190.30276546493,103241.63082756073,0.27726371329901156,5.275154504656521,False,False,"hypothetical protein, conserved",0.16113295264389402
Tb927.10.10730,58814.26844399655,68797.46745893125,64953.232464101035,75980.49015194814,70024.92769562984,87311.65842168474,64188.32278900961,77772.3587564209,0.27694663038586936,5.152168075704501,False,False,RNA Interference Factor 5,0.17947886087056197
Tb927.7.3770,732721.9321131641,773506.6611598757,703915.2161903904,893426.5934179977,897407.0402722848,886982.7747466069,736714.6031544767,892605.4694789631,0.27691680678919234,6.212006407896039,False,False,Bifunctional NAD(P)H-hydrate repair enzyme,0.0425919138790994
Tb927.4.1750,245120.84519058504,210871.37741219677,229200.4284104573,253308.41268585814,268810.3158030243,308029.77776071284,228397.5503377464,276716.1687498651,0.27685976699343146,5.703389164281768,False,False,"hypothetical protein, conserved",0.154018396089705
Tb927.10.3670,201919.24816743014,183453.06463813563,208662.85631336927,258723.55690004514,213557.5501136661,247166.16427191254,198011.723039645,239815.75709520793,0.27634060833697843,5.641303016474463,False,False,"hypothetical protein, conserved",0.144330865793784
Tb927.9.14330,66375.16875458282,68992.65215084101,65629.3896485104,84417.28483765147,77481.52881148641,81371.86745178848,66999.07018464475,81090.22703364212,0.2753869778686991,5.1705236721133625,False,False,"mismatch repair protein PMS1, putative",0.0455264977180532
Tb927.9.2050,119845.31935260334,128791.07802487996,125763.3632885524,149457.98031156097,141616.74023156532,162039.35351392833,124799.9202220119,151038.02468568485,0.2752947900354095,5.440654008505945,False,False,"membrane protein YIP1, putative",0.0717199361245986
Tb927.3.3180,402961.0544332595,385839.0443915184,449363.57589355943,542802.0223762947,444637.0318843637,510718.686021579,412721.2249061125,499385.91342741245,0.27498749325045474,5.96004585461592,False,False,Nucleoporin NUP98,0.162842236535454
Tb927.1.4340,427595.6497083906,440162.0260135624,424152.83987652295,552404.8781161197,524865.2418745199,485759.54306801176,430636.8385328253,521009.88768621703,0.2748390129795263,5.97847575791429,False,False,"hypothetical protein, conserved",0.060971632163176
